2 2 6 6 9.07513
2 1 4 1 3.14025
2 1 2 1 1.43392
2 10 12 10 2.70724
2 3 8 3 4.93813
2 7 11 11 2.83185
2 1 10 1 9.44123
2 3 4 4 2.42761
2 1 12 12 13.1014
2 5 12 12 2.50957
2 8 12 12 1.78848
2 7 9 9 21.2071
2 2 4 4 2.22829
2 1 3 1 2.16642
2 3 11 11 1.12275
2 5 8 5 3.09672
2 9 12 12 5.94363
2 8 9 9 2.46957
2 7 10 10 3.22978
2 2 12 12 1.98328
2 8 10 10 1.79497
2 6 8 8 11.0939
2 7 8 7 8.98235
2 5 7 5 0.922699
2 6 12 12 1.56083
2 11 12 12 1.94164
2 6 9 9 1.55517
2 6 11 11 0.903958
2 5 11 5 2.3508
2 8 11 11 1.9317
2 7 12 12 1.44107
2 1 5 1 1.54661
2 4 6 4 1.52739
2 6 7 7 3.09356
2 4 9 9 19.7163
2 9 10 9 3.2207
2 2 11 11 9.26266
2 3 5 5 1.28777
2 3 10 10 2.39924
2 2 3 3 0.858192
2 1 8 1 1.04296
2 4 11 4 2.01234
2 4 12 12 1.28708
2 2 5 5 1.09478
2 5 9 9 58.9074
2 3 6 3 3.41664
2 4 5 4 1.99499
2 1 7 1 1.4385
2 4 8 4 1.33594
2 3 9 9 2.46131
2 5 6 5 3.64611
2 9 11 9 1.72717
2 3 7 3 5.61329
2 2 7 7 2.28794
2 10 11 10 3.43946
2 1 6 1 0.865092
2 6 10 10 1.55328
2 4 10 4 8.3738
2 2 8 8 2.40255
2 1 9 1 1.87751
2 5 10 5 3.87774
2 1 11 1 1.33404
2 2 9 9 3.48352
2 3 12 12 1.02728
2 4 7 4 1.5253
2 2 10 10 1.10749
2 2 1 1 0.618218
2 3 1 1 1.57244
2 4 1 1 1.0966
2 5 1 1 2.71128
2 6 1 1 0.782238
2 7 1 1 3.00961
2 3 2 3 1.92451
2 4 2 4 4.65046
2 5 2 5 0.707799
2 6 2 6 2.95451
2 7 2 7 1.03165
2 4 3 4 3.72083
2 5 3 5 2.35927
2 6 3 3 1.51631
2 7 3 3 9.84995
2 5 4 4 1.14786
2 6 4 4 1.68067
2 7 4 4 1.98411
2 6 5 5 2.03564
2 7 5 5 3.02111
2 7 6 7 4.21536
4 1 4 1 16.4262
4 1 2 1 25.853
4 3 7 3 13.1203
4 2 11 2 1.27191
4 6 7 6 6.66378
4 7 11 7 1.36059
4 2 8 2 0.901482
4 1 9 1 1.53209
4 1 6 1 1.72967
4 8 12 8 3.73508
4 2 10 10 2.61264
4 1 8 1 0.879827
4 10 12 10 1.10325
4 6 10 10 0.582073
4 6 12 6 2.45746
